CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,ModifiedDate
29612,0,Mr.,Richard,A.,Byham,NULL,Channel Outlet,adventure-works\jae0,richard2@adventure-works.com,1 (11) 500 555-0138,adQ3TmZB28FhQvF2FntW1RInx5S+aOSvwpURQDLarr8=,KoBtEoU=,2007-09-01 00:00:00.000
29614,0,Mr.,Ryan,NULL,Calafato,NULL,Retail Mall,adventure-works\josé1,ryan1@adventure-works.com,726-555-0155,7zHYCWMhkitUJXggqG0dMfCqyK0FBDp/XwCeyPYWZ1A=,DBuWFZ4=,2005-07-01 00:00:00.000
29615,0,Ms.,Mari,B.,Caldwell,NULL,Metro Metals Co.,adventure-works\jae0,mari0@adventure-works.com,1 (11) 500 555-0118,1tbKzsdwFfEX1T/OP+I5Eu7EVKuWn2FviChJGtlaeQI=,x8xILbE=,2007-08-01 00:00:00.000
29616,0,Ms.,Barbara,J.,Calone,NULL,Sheet Metal Manufacturing,adventure-works\jillian0,barbara2@adventure-works.com,145-555-0152,W+klFtJ6V2H2UQK1pJdYy2MEbai2eYSHD0QGx02rFw8=,8iuXJ0k=,2006-08-01 00:00:00.000
29617,0,Ms.,Lindsey,R.,Camacho,NULL,Thorough Parts and Repair Services,adventure-works\pamela0,lindsey0@adventure-works.com,827-555-0143,6puEloqDRSg8AhINyUQ7qORZUS5CON8jUaFikiprWVo=,bhH3VWU=,2005-08-01 00:00:00.000
29618,0,Sr.,Gustavo,NULL,Camargo,NULL,Uttermost Bike Shop,adventure-works\jae0,gustavo1@adventure-works.com,1 (11) 500 555-0118,+hCthjbuE+VctSZXuurfmfusjXPrneMHQFQLVjTsnuE=,fS7eEaQ=,2006-08-01 00:00:00.000
29620,0,Ms.,Joan,M.,Campbell,NULL,Two-Wheeled Transit Company,adventure-works\josé1,joan0@adventure-works.com,700-555-0155,hKb4COq5+4SAW8APMfmPmILk4cdhwtpjpD7Yx8xcx9U=,eVaIdvY=,2005-08-01 00:00:00.000
29622,0,Mr.,Henry,L.,Campen,NULL,Metro Cycle Shop,adventure-works\david8,henry0@adventure-works.com,635-555-0126,sk3ylc8GdTAWxH2DM4cy8rLkoHXK7tIeMWUl3VNm+Bk=,2NEGr8A=,2005-09-01 00:00:00.000
29623,0,Mr.,Chris,NULL,Cannon,NULL,Outdoor Sporting Goods,adventure-works\shu0,chris5@adventure-works.com,118-555-0131,RKimtgGoqQN8dj2KGy7mvo2DrpTK0yOpF9e6sgxyOTU=,LQWSses=,2007-07-01 00:00:00.000
29625,0,Ms.,Suzana De Abreu,A.,Canuto,NULL,Petroleum Products Distributors,adventure-works\josé1,suzanadeabreu0@adventure-works.com,990-555-0141,aQhg/A43Nq3pqIBjcyPBvjQ7qXHAckVwm6FjAZCx0nc=,RpQyjlA=,2007-09-01 00:00:00.000
29627,0,Mr.,Johnny,A.,Caprio,Jr.,Bikes and Motorbikes,adventure-works\garrett1,johnny0@adventure-works.com,112-555-0191,jtF9jBoFYeJTaET7x+eJDkd7BzMz15Wo9odbGPBaIak=,wVLnvHo=,2006-08-01 00:00:00.000
29629,0,Mr.,Carlton,M.,Carlisle,NULL,Camping and Sports Store,adventure-works\josé1,carlton0@adventure-works.com,193-555-0116,GJhY98QoDTRmv/6f6RcLwoj2v33jAZopR8AjLor/sqc=,fYgdeM0=,2007-09-01 00:00:00.000
29631,0,Ms.,Jane,N.,Carmichael,NULL,Rural Department Store,adventure-works\shu0,jane0@adventure-works.com,716-555-0167,ZIXjFmD2T/Gf9bPHIkx7X82eU+I86/8p3rmYxWqwtkQ=,BUBjqIQ=,2007-07-01 00:00:00.000
29632,0,Ms.,Jovita,A.,Carmody,NULL,Sports Commodities,adventure-works\david8,jovita0@adventure-works.com,646-555-0137,d3uGruCihzt7+Dipsh3+fE3iZd/uKCf8sy56xa5chxU=,zmqmiAQ=,2005-09-01 00:00:00.000
29635,0,Mr.,Rob,NULL,Caron,NULL,Responsible Bike Dealers,adventure-works\jillian0,rob2@adventure-works.com,620-555-0117,yaVIQNTOMlDFxsn08drJdHoPTkydd5XKkeBgAPyVGbk=,v43cndI=,2006-09-01 00:00:00.000
29636,0,Mr.,Andy,NULL,Carothers,NULL,Western Bike Supplies,adventure-works\shu0,andy1@adventure-works.com,944-555-0148,Q0MU0NsjDAbnQSqMBkP9Sm4G43DKXcirOnAKlzYSYnI=,DZ8e0Xk=,2006-07-01 00:00:00.000
29637,0,Ms.,Donna,F.,Carreras,NULL,Advanced Bike Components,adventure-works\jillian0,donna0@adventure-works.com,279-555-0130,LNoK27abGQo48gGue3EBV/UrlYSToV0/s87dCRV7uJk=,YTNH5Rw=,2005-09-01 00:00:00.000
29638,0,Ms.,Rosmarie,J.,Carroll,NULL,Aerobic Exercise Company,adventure-works\linda3,rosmarie0@adventure-works.com,244-555-0112,OKT0scizCdIzymHHOtyJKQiC/fCILSooSZ8dQ2Y34VM=,ihWf50M=,2007-09-01 00:00:00.000
29639,0,Mr.,Joseph,N.,Castellucio,NULL,Corner Bicycle Supply,adventure-works\josé1,joseph1@adventure-works.com,180-555-0114,NLAR7H8spiCb/C0qY+3qkJm3VuoSOqDw7yspRc1CTTg=,Whn5BXY=,2005-09-01 00:00:00.000
29641,0,Mr.,Raul,E.,Casts,NULL,Westside Plaza,adventure-works\shu0,raul0@adventure-works.com,362-555-0162,NghLMnHjoD3F7B0y8sTtYlpCq5imhhvrn56YUAUNEm4=,68RH5og=,2007-07-01 00:00:00.000
29643,0,Mr.,Matthew,J.,Cavallari,NULL,Outstanding Cycles,adventure-works\david8,matthew1@adventure-works.com,695-555-0161,I5oNRDKehZnUlVTunv+30kLR3rM7VyVA2vJyu6CNveI=,beKST+I=,2007-08-01 00:00:00.000
29644,0,Ms.,Brigid,F.,Cavendish,NULL,Vigorous Sports Store,adventure-works\jae0,brigid0@adventure-works.com,1 (11) 500 555-0178,20rlqqjWOPLBi7oYKBrHMzouHcYl6OknJcV+yc0zQKo=,QS6UTS4=,2006-09-01 00:00:00.000
29645,0,Mr.,Andrew,NULL,Cencini,NULL,Sports Merchandise,adventure-works\pamela0,andrew2@adventure-works.com,644-555-0111,Eo1pvctUvdkRpUgGHwOfILlh5uZiYuLv+eBXLj1viR8=,LCi+QgQ=,2007-09-01 00:00:00.000
29646,0,Ms.,Stacey,M.,Cereghino,NULL,Fitness Toy Store,adventure-works\jillian0,stacey0@adventure-works.com,351-555-0131,u/IE2VGaycl6iSw+8Es0ro5F6g//TK/eJA3ICMBHXmc=,n+71V7I=,2005-07-01 00:00:00.000
29649,0,Mr.,Pat,A.,Chambers,NULL,General Cycle Storehouse,adventure-works\garrett1,pat1@adventure-works.com,127-555-0124,cTcQEsZdQPvGLuu5iDRwrqp4fM6oBxNFi+X7anqqPzA=,bvb6hus=,2005-09-01 00:00:00.000
29650,0,Mr.,Forrest,J.,Chandler,NULL,Fitness Cycling,adventure-works\shu0,forrest0@adventure-works.com,448-555-0179,QHqQuKTbipj1cJzbCkCMH+zQGE09jtToYi9uy0cv77E=,KOGA0IE=,2007-07-01 00:00:00.000
29651,0,Mr.,Lee,J.,Chapla,NULL,Good Bike Shop,adventure-works\jillian0,lee0@adventure-works.com,223-555-0184,yRB9ce1nhQby11wW4ZjaqdAHLcagnHeelEySfrDOivk=,af0s25U=,2005-09-01 00:00:00.000
29653,0,Mr.,Pei,NULL,Chow,NULL,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,UVTWGfYZBU+ZmXLqhvqZFDwYXdtX14O87KHOHN36XDc=,pI/k4Qw=,2007-09-01 00:00:00.000
29654,0,Mr.,Yao-Qiang,NULL,Cheng,NULL,This Area Sporting Goods,adventure-works\jillian0,yao-qiang0@adventure-works.com,344-555-0181,3LD/Jab7lP6gIPvK5EdTnwhHBo+dxs3y9GbIgmN6E8Q=,BG6Ps64=,2006-07-01 00:00:00.000
29655,0,Ms.,Nicky,E.,Chesnut,NULL,Full-Service Bike Store,adventure-works\michael9,nicky0@adventure-works.com,264-555-0164,weDREfIdFEInQXlEuUK3AjoRiqGR7g2cJQHBZ1BT5xw=,ggpF1Og=,2005-09-01 00:00:00.000
29659,0,Ms.,Ruth,A.,Choin,NULL,Genuine Bike Shop,adventure-works\jillian0,ruth1@adventure-works.com,273-555-0181,ZJ2widMDceVmN30pfgwzpo2Z53AGVrr2LIlFccG4KEc=,BuagBic=,2005-09-01 00:00:00.000
29660,0,Mr.,Anthony,NULL,Chor,NULL,Extreme Riding Supplies,adventure-works\linda3,anthony0@adventure-works.com,429-555-0145,8C7859RNaDWPJkDaaxgaJaZPSf7ikFyFa//RYOz0aPo=,tAAs8Fk=,2007-09-01 00:00:00.000
29662,0,Ms.,Jill,J.,Christie,NULL,Fleet Bikes,adventure-works\linda3,jill1@adventure-works.com,927-555-0198,Vlb2fj7yW2d5JtfPLZvbicsQNEgLhh0b93Uw2pLEBuE=,2cMmc9Y=,2006-08-01 00:00:00.000
29663,0,Ms.,Alice,NULL,Clark,NULL,Local Hardware Factory,adventure-works\jillian0,alice1@adventure-works.com,221-555-0141,ZZhnNULC5d/7tZv0hUtCl4jKwgyZql8aSrIzlTaTvg0=,hGHOthw=,2006-09-01 00:00:00.000
29666,0,Ms.,Jane,NULL,Clayton,NULL,South Bike Company,adventure-works\garrett1,jane1@adventure-works.com,206-555-0195,o02Imw+gyZX9J1yiTBKYD4M5XlerPqz3usX+v3CsDHA=,PZCGT2g=,2007-08-01 00:00:00.000
29668,0,Ms.,Connie,L.,Coffman,NULL,Discount Bicycle Specialists,adventure-works\jillian0,connie0@adventure-works.com,426-555-0181,Wkqdm53a0uim7B/e9+IT0I81uzxMNnh1FBaeXd3nyP0=,3tT/ffQ=,2005-11-01 00:00:00.000
29671,0,Mr.,Pat,NULL,Coleman,NULL,Machines & Cycles Store,adventure-works\garrett1,pat2@adventure-works.com,292-555-0128,61UcbVZnGT5eqxs0oFMv4JyipeaQCUZgUZkPgtVNBDo=,7+I+4k4=,2007-07-01 00:00:00.000
29673,0,Mr.,John,L.,Colon,NULL,Two Wheels Cycle Store,adventure-works\linda3,john14@adventure-works.com,397-555-0144,9HEZAYB77VjHRd83ZDP94/ugDP0PhvUiIRCi3Cl5y7A=,j6Z6ny8=,2005-09-01 00:00:00.000
29674,0,Mr.,Scott,A.,Colvin,NULL,Westside Cycle Store,adventure-works\jillian0,scott1@adventure-works.com,119-555-0144,4QoOmH+4/mabhuXqIQnoVm+1MjvTYyAHid9vpNehSxs=,sA8S2v4=,2005-12-01 00:00:00.000
29677,0,Mr.,William,J.,Conner,NULL,Urban Sports Emporium,adventure-works\josé1,william1@adventure-works.com,383-555-0111,GZyRS1qyQMxNWXYf0B1uj2nyQjhk4oN+Qv3geEMUy5A=,94SS2WQ=,2006-08-01 00:00:00.000
29680,0,Ms.,Dorothy,J.,Contreras,NULL,Sixth Bike Store,adventure-works\josé1,dorothy0@adventure-works.com,428-555-0176,NEJS/vq9oswLdLNa4VH0fbwb+fgxDYIHg2hPP1fn7t4=,lnEeim8=,2005-08-01 00:00:00.000
29682,0,Mr.,Scott,NULL,Cooper,NULL,Vehicle Shop,adventure-works\shu0,scott2@adventure-works.com,773-555-0182,BEePqLIHwU7zsFCJQcHQ8OGm8nkvUlj8YPFAT/teYOc=,+v0uddA=,2005-10-01 00:00:00.000
29683,0,Ms.,Eva,NULL,Corets,NULL,First Department Stores,adventure-works\david8,eva0@adventure-works.com,542-555-0164,vcqabvDo1Fnle8WElVwwEwNwCGZKfSJvDCUVyps/SuQ=,gF7bPbY=,2006-07-01 00:00:00.000
29684,0,Mr.,Marlin,M.,Coriell,NULL,Grand Sport Boutique,adventure-works\michael9,marlin0@adventure-works.com,941-555-0155,mWVOfXPZkIFZzQA0Ilekhl49LfhS31vdOtYEmBKSIkk=,FSkdXTM=,2006-08-01 00:00:00.000
29686,0,Mr.,Jack,NULL,Creasey,NULL,Distinctive Store,adventure-works\shu0,jack2@adventure-works.com,539-555-0182,ao0Wb4hq67DVVcZYX2vO/mOgiZoTtJMBJzi4/wt8mrE=,7wlaV4Y=,2005-09-01 00:00:00.000
29688,0,Mr.,Grant,NULL,Culbertson,NULL,Handy Bike Services,adventure-works\michael9,grant1@adventure-works.com,859-555-0173,nkkvhNgGMBN5JS2w3ewyvV4KCwrTMYC4+yoS/4hIUok=,fqDHYeo=,2005-08-01 00:00:00.000
29689,0,Mr.,Scott,NULL,Culp,NULL,Friendly Bike Shop,adventure-works\david8,scott3@adventure-works.com,119-555-0167,Xf7AJHcry+LouddJR3dIGHjo8du8EO+214E81gPafj0=,rXx8clQ=,2006-07-01 00:00:00.000
29690,0,Mr.,Conor,NULL,Cunningham,NULL,Fashionable Bikes and Accessories,adventure-works\shu0,conor0@adventure-works.com,115-555-0113,/yVQQacXlcqZVH6x20kKCxCJ+sP4EjmPQXwwwInfNH0=,vJ/AcXo=,2005-09-01 00:00:00.000
29692,0,Mr.,Thierry,NULL,D'Hers,NULL,Citywide Service and Repair,adventure-works\josé1,thierry1@adventure-works.com,680-555-0192,i+ukExAQLOnEpQFQLme/QYR8w6kME+/MdykXoSxwgFI=,FooiQMs=,2006-07-01 00:00:00.000
29695,0,Ms.,Megan,N.,Davis,NULL,Rugged Bikes,adventure-works\david8,megan1@adventure-works.com,839-555-0198,G6BHmDa5WKyDUTzHeOszC8XHrN8wPjUM76UTZb39tWc=,BNNUWH4=,2007-09-01 00:00:00.000
29696,0,Sr.,Alvaro,NULL,De Matos Miranda Filho,NULL,Principal Bike Company,adventure-works\shu0,alvaro0@adventure-works.com,551-555-0155,BrhebOErAX2tbZ1LZxAb8hwE96ZdIjikETxIsIKfpLw=,v5pJpw0=,2006-09-01 00:00:00.000
29698,0,Mr.,Jacob,N.,Dean,NULL,Finer Riding Supplies,adventure-works\josé1,jacob0@adventure-works.com,767-555-0151,afWrNdx+a97zBy+NoV2h3JgMyfVCLmD1FMz7OiwtBRQ=,KVVlFXY=,2005-08-01 00:00:00.000
29699,0,Mr.,Alexander,J.,Deborde,NULL,Neighborhood Store,adventure-works\garrett1,alexander1@adventure-works.com,394-555-0176,QC+He1HXF5uNbU5XqduVyZW0SlvdnAE2jhuD/06ukjE=,Uifpoxw=,2006-08-01 00:00:00.000
29702,0,Ms.,Aidan,NULL,Delaney,NULL,Paint Supply,adventure-works\jillian0,aidan0@adventure-works.com,358-555-0188,6lcVqEc4gGgfW6DsOks/KuDIWIP5qFsrc8sXtmcwj6E=,DKu7/UM=,2005-09-01 00:00:00.000
29703,0,Mr.,Stefan,NULL,Delmarco,NULL,Preferred Bikes,adventure-works\linda3,stefan0@adventure-works.com,819-555-0186,9rOycZRxDntXWB8Y/285x4HS6G2ATNOzhqIhF+oBGqc=,BsI2IB4=,2005-08-01 00:00:00.000
29705,0,Ms.,Della,F.,Demott Jr,NULL,Rewarding Activities Company,adventure-works\garrett1,della0@adventure-works.com,752-555-0185,oR9ACW0ZX4v6zBa57CfhePKM1qmHjgDwNdGaTDAp4io=,966Lz4w=,2005-08-01 00:00:00.000
29708,0,Mr.,Prashanth,NULL,Desai,NULL,Stationary Bikes and Stands,adventure-works\jillian0,prashanth0@adventure-works.com,138-555-0156,AT0SeSL9gTlDL0/MHFMEy5GrEjR12DBF5ag/cyHZpJY=,l32Vf08=,2005-09-01 00:00:00.000
29709,0,Ms.,Bev,L.,Desalvo,NULL,Successful Sales Company,adventure-works\pamela0,bev0@adventure-works.com,143-555-0113,j42zXyaSRc55aauqsJrhWZdZBGkW64qaL1hO1tdgdQk=,5dgYmOY=,2006-09-01 00:00:00.000
29710,0,Ms.,Brenda,NULL,Diaz,NULL,Downtown Hotel,adventure-works\shu0,brenda2@adventure-works.com,147-555-0192,84meSWqxRT9guwZSihzP3MYe7UV2VaMLBldOf8pTy5A=,lsd099Q=,2005-09-01 00:00:00.000
29711,0,Ms.,Gabriele,NULL,Dickmann,NULL,Certified Sports Supply,adventure-works\josé1,gabriele0@adventure-works.com,835-555-0116,6eApe0lB1ZkvyJB3Uo3LaYGV8sm2/NE9fUHXM7a0RYU=,M8SoIWU=,2005-09-01 00:00:00.000
29713,0,Mr.,Dick,NULL,Dievendorff,NULL,Rampart Amusement Company,adventure-works\jae0,dick1@adventure-works.com,1 (11) 500 555-0193,dI9bbaCIElCUwy2PYLUYLNIrdM9yCcuTmHspqw8Wsxc=,FihOX8w=,2007-08-01 00:00:00.000
29714,0,Mr.,Rudolph,J.,Dillon,Sr.,Sundry Sporting Goods,adventure-works\josé1,rudolph0@adventure-works.com,722-555-0169,hynkaEM/LxC86JGG4q4AGgiar6iWoIu5bLVB3gFq2RM=,DUDd/5g=,2005-09-01 00:00:00.000
29716,0,Mr.,Blaine,NULL,Dockter,NULL,Farthermost Bike Shop,adventure-works\shu0,blaine0@adventure-works.com,156-555-0187,9E6RJtJrsu2iqMbyKMJRaVfPipCW5XObegb3KE3K85M=,hiSI26I=,2005-08-01 00:00:00.000
29717,0,Ms.,Cindy,M.,Dodd,NULL,Suburban Cycle Shop,adventure-works\david8,cindy0@adventure-works.com,706-555-0140,C7FdyTzpzS44mEsqgDG4s8S3CZJtl+yiy9sH4rEI9VY=,M4cce8o=,2005-08-01 00:00:00.000
29719,0,Ms.,Patricia,NULL,Doyle,NULL,Racing Bike Outlet,adventure-works\david8,patricia0@adventure-works.com,899-555-0134,oNLvRmGCzEz1jsW8aIhOPt/9GVbikzcIYiqMuMKtrYw=,ZeNva8s=,2006-11-01 00:00:00.000
29720,0,Mr.,Gerald,M.,Drury,NULL,Utilitarian Sporting Goods,adventure-works\shu0,gerald0@adventure-works.com,169-555-0178,Jlxkjapdo78bvTdzddS8yoUxcj6pyFuXwdsCGn6KHvI=,ClRPyyM=,2007-09-01 00:00:00.000
29722,0,Mr.,Reuben,NULL,D'sa,NULL,Vigorous Exercise Company,adventure-works\josé1,reuben1@adventure-works.com,916-555-0137,EVeayvYSlWRfySd2RBGRSr93ST2Me+VDyAoD44WBrrg=,jj5f+ZA=,2005-09-01 00:00:00.000
29727,0,Mr.,Bart,NULL,Duncan,NULL,Stock Parts and Supplies,adventure-works\david8,bart0@adventure-works.com,539-555-0121,NJJTfbDws96bPa7Giz9Mmq+M0NSYcjlcfwpjsUnYWdE=,MPxWTOU=,2007-08-01 00:00:00.000
29728,0,Mr.,Maciej,NULL,Dusza,NULL,Roadway Supplies,adventure-works\shu0,maciej1@adventure-works.com,962-555-0144,v404bp5zCcIyJO+s50eW4MbBxBjjkDQJe5ee5fvwBKI=,pDYvCjw=,2005-11-01 00:00:00.000
29730,0,Ms.,Linda,R.,Ecoffey,NULL,Future Bikes,adventure-works\josé1,linda5@adventure-works.com,674-555-0188,zM1odbx2eTJoH556dXSIqTCDa5EBj8DWUSHVo67GEGc=,Q5U1IZU=,2006-12-01 00:00:00.000
29732,0,Ms.,Carol,B.,Elliott,NULL,Satin Finish Company,adventure-works\jillian0,carol2@adventure-works.com,847-555-0151,TIOaZdFb/aFk03gncvEijaflLdTkxJfJnFJXXZdBDds=,PavVqD4=,2006-08-01 00:00:00.000
29733,0,Ms.,Shannon,P.,Elliott,NULL,Regional Manufacturing,adventure-works\shu0,shannon0@adventure-works.com,425-555-0158,GgQkc8evqVQZvWwqG9L+QxrK0lzeuCIX4JIe535eQ8Y=,2HvuG3I=,2005-09-01 00:00:00.000
29734,0,Ms.,Jauna,E.,Elson,NULL,Original Bicycle Supply Company,adventure-works\josé1,jauna0@adventure-works.com,185-555-0190,CkyI2hpILZNVv06ClZJ5hmNstcWHJxU+3sqIAEO7AbM=,bsrg3KE=,2005-07-01 00:00:00.000
29736,0,Mr.,Terry,NULL,Eminhizer,NULL,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,y8RaWYkfTrcpFEipLXAyKC2pL8AJgQhpW2mOmZ8sqF4=,vx5Ko/Q=,2007-09-01 00:00:00.000
29737,0,Mr.,John,NULL,Emory,NULL,Roadway Bike Emporium,adventure-works\pamela0,john16@adventure-works.com,691-555-0149,EXyX+Acbgfz6Y4iZ9KNW4TsmchGMdgjtJqmn+Xu2Mws=,/4/gh8A=,2007-07-01 00:00:00.000
29738,0,Ms.,Gail,NULL,Erickson,NULL,"Sleek Bikes ",adventure-works\jillian0,gail1@adventure-works.com,834-555-0132,yV4p9H28cp19QO/bcSjLxZFYAs22W5SR9HnmTXUEWkM=,qUowBt4=,2007-09-01 00:00:00.000
29739,0,Mr.,Mark,B,Erickson,NULL,Retail Sporting Equipment,adventure-works\shu0,mark2@adventure-works.com,962-555-0112,pDvvWVr112kWGzoRmRsd4CgPPnyLtAEQGoYHe7Q65PM=,zYqZHNo=,2006-09-01 00:00:00.000
29740,0,Ms.,Martha,R.,Espinoza,NULL,Price-Cutter Discount Bikes,adventure-works\josé1,martha0@adventure-works.com,753-555-0179,pGBoWobCmo+yyzVgDnZL5z3fgTKLorCbJuofCkwniGs=,ZFXGiMU=,2005-09-01 00:00:00.000
29741,0,Sra.,Janeth,NULL,Esteves,NULL,Central Bicycle Specialists,adventure-works\jae0,janeth1@adventure-works.com,1 (11) 500 555-0136,X1Y5qQtF/cCa0JcWV87/0KfmpSje5R9/RdWM+fyB7Go=,+iF/Sqs=,2007-09-01 00:00:00.000
29742,0,Ms.,Twanna,R.,Evans,NULL,Vast Bike Sales and Rental,adventure-works\pamela0,twanna0@adventure-works.com,554-555-0124,357SDpcamaYl8SbrrrNR4GmwYLlfdnZvJy645g6uNIw=,5hdHSeE=,2005-08-01 00:00:00.000
29743,0,Ms.,Ann,R.,Evans,NULL,Summer Sports Place,adventure-works\jillian0,ann1@adventure-works.com,252-555-0127,DLW2IAbnBTdpl45F2NtNmotuCcasAhlznF/e4eBbffs=,r8MY8Co=,2006-09-01 00:00:00.000
29744,0,Mr.,John,NULL,Evans,NULL,Real Sporting Goods,adventure-works\shu0,john17@adventure-works.com,581-555-0172,zI7V47DGDDCr+5PUQzccWY8u8MazpHxzT0wB13+8m50=,Pz84Lbs=,2006-07-01 00:00:00.000
29747,0,Ms.,Carolyn,NULL,Farino,NULL,The Bike Shop,adventure-works\david8,carolyn0@adventure-works.com,957-555-0125,jnz8GF/glxwiqqdUVHkoV+53Mp1HOnFR/azWzJ80Ktc=,qwoGYjU=,2005-07-01 00:00:00.000
29748,0,Ms.,Geri,P.,Farrell,NULL,Safe Toys,adventure-works\shu0,geri0@adventure-works.com,329-555-0183,Wc/TlRg7q92tTI8Njp2Ivs8eKIRej8TfabwOQYYybe8=,anxKyOc=,2005-09-01 00:00:00.000
29750,0,Ms.,Rhoda,J.,Finley,NULL,Our Sporting Goods Store,adventure-works\josé1,rhoda0@adventure-works.com,920-555-0191,q1tCJRWRCSt1/VrADrMeQkLwbHjw1LlGOdVX8DLaYoM=,83MFiok=,2006-09-01 00:00:00.000
29753,0,Ms.,Kathie,NULL,Flood,NULL,Coho Sports,adventure-works\david8,kathie1@adventure-works.com,627-555-0192,UA0N5pHkC4DZZ4xHgqJohcC+5L3JnoaegTulnb1lrhA=,WGizZm8=,2006-08-01 00:00:00.000
29755,0,Ms.,Kelly,NULL,Focht,NULL,Quick Delivery Service,adventure-works\garrett1,kelly0@adventure-works.com,272-555-0123,xU8UixWEoFZ9PDzLfFA3AiuIaKPV9Z2ALf/Kbpu51Zo=,E7joL4U=,2005-09-01 00:00:00.000
29757,0,Mr.,Garth,NULL,Fort,NULL,Basic Sports Equipment,adventure-works\linda3,garth0@adventure-works.com,768-555-0125,M2NMXJ5k9IJ7AKmryPzUhZqIMVsjJHs5P2voDCVEbsc=,sQuHPto=,2005-08-01 00:00:00.000
29758,0,Ms.,Dorothy,J.,Fox,NULL,Cash & Carry Bikes,adventure-works\jillian0,dorothy1@adventure-works.com,191-555-0198,s7Q4rdzaHWhqJHdZ05GB5VHh1eeVXQopPtyTvqSdehM=,GQqIg64=,2006-09-01 00:00:00.000
29761,0,Ms.,Susan,E.,French,NULL,General Bike Corporation,adventure-works\garrett1,susan3@adventure-works.com,994-555-0194,bdpqUxwvIpfkW2ApgaplNkwQ17fOA3rjtmM6B9f2qYE=,MO+/tX0=,2005-07-01 00:00:00.000
29763,0,Mr.,Mihail,NULL,Frintu,NULL,Retail Cycle Shop,adventure-works\linda3,mihail1@adventure-works.com,777-555-0163,0drckP/Xt0FMU29UWCYFp/wxtTBNd5PxmzaxMM5VKYc=,hxyAApA=,2006-09-01 00:00:00.000
29764,0,Mr.,John,NULL,Ford,NULL,Social Activities Club,adventure-works\jillian0,john19@adventure-works.com,596-555-0153,Uu7MYSoXZONPT3nnOss6MamCI0JtQpdQ0lHxfbTXg2s=,MFN+Ar8=,2005-08-01 00:00:00.000
29765,0,Mr.,Paul,J.,Fulton,NULL,Blue Bicycle Company,adventure-works\michael9,paul3@adventure-works.com,492-555-0146,kdhlX1CwoRb+G+IbaNr94q5wH+aDau5he+dsV5sbuXw=,HfBhcWQ=,2006-08-01 00:00:00.000
29766,0,Mr.,Bob,NULL,Gage,NULL,General Riding Supplies,adventure-works\garrett1,bob1@adventure-works.com,962-555-0175,SeCchhGjoFaNiCwjURJ30XSE9lKCbSxUL9tDtRrg1FU=,hZbeVTs=,2007-02-01 00:00:00.000
29768,0,Mr.,Michael,NULL,Galos,NULL,Riding Excursions,adventure-works\linda3,michael15@adventure-works.com,912-555-0149,Wwwn13Huxc1/wSvPmlYH5pXoqz1XUDSzAdavDQcyTKk=,x+UpoXE=,2006-01-01 00:00:00.000
29769,0,Mr.,Jon,NULL,Ganio,NULL,Unique Bikes,adventure-works\jillian0,jon0@adventure-works.com,672-555-0112,bWjEPINRmvLEbxP7M/s7AJTqpJenlAkq34rNVCEXqpc=,+Yo0P+0=,2005-09-01 00:00:00.000
29770,0,Ms.,Kathleen,M.,Garza,NULL,Rural Cycle Emporium,adventure-works\josé1,kathleen0@adventure-works.com,150-555-0127,Qa3aMCxNbVLGrc0b99KsbQqiVgwYDfHcsK9GZSUxcTM=,Ls05W3g=,2006-09-01 00:00:00.000
29771,0,Mr.,Dominic,P.,Gash,NULL,Associated Bikes,adventure-works\shu0,dominic0@adventure-works.com,192-555-0173,ZccoP/jZGQm+Xpzc7RKwDhS11YFNybwcPVRYTSNcnSg=,sPoUBSQ=,2006-07-01 00:00:00.000
29772,0,Ms.,Janet,M.,Gates,NULL,Modular Cycle Systems,adventure-works\jillian0,janet1@adventure-works.com,710-555-0173,ElzTpSNbUW1Ut+L5cWlfR7MF6nBZia8WpmGaQPjLOJA=,nm7D5e4=,2006-07-01 00:00:00.000
29773,0,Mr.,Orlando,N.,Gee,NULL,A Bike Store,adventure-works\pamela0,orlando0@adventure-works.com,245-555-0173,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,1KjXYs4=,2005-08-01 00:00:00.000
29774,0,Mr.,Darren,NULL,Gehring,NULL,Journey Sporting Goods,adventure-works\jillian0,darren0@adventure-works.com,417-555-0182,kqptixZ7LqTuOKcc7ylpabWrgWr5BDXa2fpkDxEwaCY=,Xe7grug=,2005-08-01 00:00:00.000
29775,0,Mr.,Jim,NULL,Geist,NULL,Two Bike Shops,adventure-works\pamela0,jim1@adventure-works.com,724-555-0161,cvqeC4fJcKwJ9jlluiWvK5/MyuSi8neLnjFDGdvzJy4=,ot8WcXk=,2006-09-01 00:00:00.000
29776,0,Ms.,Barbara,J.,German,NULL,Cycles Wholesaler & Mfg.,adventure-works\jae0,barbara4@adventure-works.com,1 (11) 500 555-0181,2Pyd3S3Os61yt+lfSjMgSDNwT1LL4Qs51m1ob42We40=,Jvsxxrg=,2007-07-01 00:00:00.000
